Episode Number,Reward 0,Reward 1,Reward 2,Reward 3,Reward 4,Reward 5,Reward 6,Reward 7,Reward 8,Reward 9
60,37.6,78.0,67.2,47.3,19.2,136.4,23.4,40.1,80.4,43.2
61,36.5,76.7,65.8,39.9,20.3,127.2,25.0,37.5,53.2,60.7
62,36.1,80.9,73.5,39.4,22.4,107.0,24.0,39.5,68.6,53.1
63,36.3,75.8,81.5,44.2,20.1,98.5,23.9,32.0,58.9,51.4
64,34.9,90.3,88.2,42.1,20.7,98.9,24.3,43.3,63.1,51.2
65,36.2,82.3,81.1,38.7,20.6,89.9,23.8,42.3,66.4,59.9
66,39.0,80.8,71.2,37.3,21.3,116.4,23.7,36.3,90.2,62.3
67,45.4,86.9,61.6,41.1,21.1,97.9,23.2,37.7,78.7,57.4
68,38.9,91.5,68.0,37.3,23.6,125.5,22.3,39.8,90.1,67.0
69,40.8,106.2,70.0,36.6,25.1,147.1,24.6,38.2,102.8,58.2
70,34.4,83.1,71.8,32.8,24.7,133.9,24.2,32.9,82.2,51.7
71,47.8,95.6,77.4,32.8,32.4,109.1,25.3,34.8,83.6,44.1
72,62.7,86.6,70.3,32.0,37.7,103.6,24.0,32.2,106.5,55.1
73,36.7,108.7,72.9,29.5,50.8,69.7,22.9,37.3,122.9,55.1
74,64.9,89.8,84.1,28.5,50.8,67.1,23.7,35.5,112.5,52.9
75,41.0,74.5,78.1,27.0,50.6,65.0,23.2,35.5,140.3,61.8
76,36.1,88.1,72.2,26.6,48.5,57.5,22.6,32.8,91.0,72.7
77,32.0,116.0,58.3,26.7,52.6,71.7,23.7,31.1,72.2,57.0
78,41.6,83.1,76.7,24.5,38.7,63.5,22.5,30.9,76.5,61.8
79,43.7,74.4,65.8,26.9,47.1,70.1,22.5,34.1,72.4,60.6
80,46.1,62.0,76.6,25.6,48.2,61.0,22.0,34.1,85.5,62.5
81,43.7,93.3,69.5,24.6,54.4,58.9,22.1,33.2,72.7,58.0
82,35.9,75.1,66.1,23.6,63.3,71.4,24.7,31.7,84.4,50.6
83,35.7,65.6,58.5,24.4,65.1,60.4,22.5,30.3,87.4,56.5
84,37.7,74.9,60.7,25.6,55.6,50.4,25.4,31.9,88.5,63.1
85,35.8,67.3,58.8,24.6,81.0,79.8,29.2,36.6,88.3,53.9
86,43.8,72.3,57.2,24.8,75.6,48.6,31.3,29.6,95.3,56.1
87,40.9,66.5,59.3,27.0,80.6,67.6,37.5,31.8,108.4,59.6
88,42.2,87.5,61.8,28.2,86.7,66.5,32.4,28.0,95.5,64.9
89,39.4,73.8,53.6,28.5,70.7,78.0,35.5,29.2,111.5,61.8
90,43.7,83.1,64.3,29.9,65.0,63.7,36.8,29.9,118.9,67.3
91,43.0,77.2,43.5,29.2,85.3,64.5,33.1,30.0,94.4,55.3
92,35.7,77.6,64.1,31.4,107.8,49.0,32.9,28.5,90.7,70.9
93,42.5,71.1,49.1,33.2,63.6,62.5,38.0,25.7,88.4,59.4
94,35.2,70.9,57.7,32.9,67.1,59.4,33.0,28.5,70.6,55.9
95,43.4,76.3,50.7,34.1,70.5,59.2,30.8,26.5,87.6,62.7
96,43.9,83.9,58.8,35.5,57.5,71.3,32.5,25.9,68.7,58.1
97,44.0,69.4,42.7,36.2,44.4,77.5,33.4,24.0,70.9,70.1
98,40.5,75.9,48.4,33.3,39.4,83.9,38.3,25.9,71.1,66.6
99,46.6,83.4,48.3,33.7,59.9,60.1,33.1,27.1,83.4,59.2
100,35.3,69.8,58.4,34.4,67.1,98.7,30.1,26.4,97.3,65.6
101,41.5,66.2,52.0,35.6,55.2,69.7,30.0,25.5,82.0,73.4
102,41.6,66.0,71.0,36.2,69.3,79.5,32.3,27.9,74.5,61.9
103,60.5,86.9,59.6,37.1,61.9,63.4,32.6,25.6,81.5,59.5
104,46.3,85.4,77.6,35.2,54.5,87.0,34.0,24.7,91.9,60.0
105,55.6,89.7,66.2,35.6,46.1,85.0,28.7,27.2,78.1,64.2
106,45.9,74.9,72.0,36.2,53.1,92.8,32.3,23.5,77.6,78.1
107,41.0,87.1,78.3,38.1,62.6,115.7,34.5,24.7,96.5,72.7
108,44.5,69.3,68.2,36.0,64.2,127.9,34.2,23.2,95.3,61.1
109,50.3,68.8,57.3,34.2,70.6,111.8,34.4,24.5,77.1,69.5
110,43.7,71.7,67.2,38.0,54.7,117.3,27.9,23.1,79.6,69.2
111,35.8,71.6,55.8,38.5,65.3,138.8,31.6,26.0,74.5,81.7
112,52.5,79.8,54.9,34.3,53.9,153.5,33.9,24.0,84.4,71.5
113,44.2,80.3,48.7,36.8,79.9,179.5,37.1,25.9,119.9,67.0
114,56.5,81.9,54.4,38.3,82.5,170.6,33.1,21.7,90.3,60.0
115,41.2,79.5,40.7,47.1,60.8,179.8,41.9,24.6,82.4,79.6
116,47.5,91.0,54.3,43.6,82.1,192.2,32.5,26.0,80.0,60.1
117,42.9,66.2,60.2,45.2,68.7,195.0,32.7,23.9,82.1,65.3
118,40.2,73.4,57.9,46.2,78.4,191.6,36.1,24.7,94.7,72.3
119,59.7,72.5,45.9,45.2,71.5,193.2,39.4,21.9,61.5,65.6
120,47.8,74.3,46.2,57.6,55.1,200.0,40.3,22.9,78.2,63.4
121,43.3,89.1,38.7,43.8,75.5,196.0,29.7,23.8,77.9,57.6
122,44.5,93.7,63.9,54.8,61.9,199.1,38.5,22.7,91.4,66.9
123,47.8,90.1,37.0,56.3,48.6,194.0,33.4,21.7,78.2,65.1
124,47.5,115.3,59.2,65.0,55.3,195.6,37.6,22.9,76.7,59.5
125,47.9,86.3,43.3,65.8,51.0,197.1,37.4,21.4,96.4,69.7
126,52.7,70.2,46.3,74.0,47.3,193.8,38.1,22.3,116.6,66.8
127,56.5,90.4,42.4,47.4,61.5,193.8,41.3,24.9,110.2,74.4
128,45.9,105.5,38.0,56.4,54.4,191.0,33.4,22.9,121.0,66.4
129,52.9,86.5,47.3,79.5,67.4,185.9,34.9,21.3,128.9,62.8
130,56.3,84.2,46.7,70.0,59.1,194.5,34.7,23.5,147.4,59.7
131,49.1,89.7,38.3,82.2,60.6,194.6,50.3,24.4,159.8,63.8
132,62.4,74.2,45.9,84.1,68.3,190.2,44.0,23.4,136.7,61.4
133,67.9,72.2,34.4,100.3,57.4,195.5,48.7,22.5,157.7,71.0
134,51.7,78.4,33.6,111.8,62.1,196.4,43.3,21.6,146.2,73.6
135,59.4,75.8,34.4,82.9,59.7,191.9,43.9,23.3,161.0,72.7
136,59.1,66.9,38.9,89.2,47.3,182.7,53.2,23.3,131.1,65.7
137,71.8,53.1,34.5,84.1,63.9,195.5,45.6,20.5,157.5,69.0
138,73.0,57.5,40.1,79.1,59.0,194.0,54.9,21.0,124.3,78.0
139,64.5,63.0,35.4,79.3,74.9,193.4,42.5,20.9,136.4,70.6
140,67.0,58.4,31.4,101.9,70.3,189.4,45.1,21.2,120.8,67.1
141,56.4,46.9,33.5,83.2,75.1,193.8,45.8,24.3,125.8,60.7
142,55.0,66.4,33.3,88.8,70.0,196.6,42.8,21.2,108.0,73.9
143,50.2,55.3,33.0,83.0,70.5,184.0,38.0,20.6,117.0,56.3
144,56.8,56.1,35.3,71.7,69.8,195.9,52.9,20.8,115.4,61.0
145,79.7,56.8,31.5,76.1,61.4,170.2,42.5,22.6,126.3,78.3
146,61.7,44.0,28.2,114.0,64.9,183.4,41.3,19.4,119.8,71.7
147,52.7,53.8,30.2,95.0,64.1,172.8,53.7,22.8,117.5,69.1
148,56.0,52.4,29.3,75.7,60.9,171.9,42.5,22.7,122.3,68.1
149,56.3,57.0,32.3,141.7,55.1,177.9,43.2,20.0,117.8,78.9
150,53.3,78.0,31.2,127.6,49.5,144.8,41.0,21.1,111.5,64.7
151,54.1,48.2,31.7,94.6,48.9,137.0,45.0,20.7,105.1,67.2
152,52.4,43.3,31.8,119.6,54.4,141.9,49.7,22.7,96.1,79.5
153,60.3,40.5,34.3,139.1,56.9,156.1,51.1,21.6,97.6,61.6
154,52.8,51.0,34.4,108.3,48.7,150.3,42.7,22.9,87.7,62.0
155,52.8,47.8,28.7,115.3,47.2,167.5,47.0,23.4,83.6,75.9
156,49.9,44.4,33.5,110.5,55.5,160.2,45.7,22.1,79.9,65.8
157,55.8,46.5,31.8,118.4,52.7,154.1,47.6,21.0,76.3,72.8
158,50.6,49.8,35.6,69.8,52.3,167.3,46.6,21.0,61.6,81.0
159,43.8,77.6,31.7,57.9,63.0,139.6,49.3,22.8,65.7,77.6
160,49.1,52.4,35.1,78.3,49.9,160.2,44.3,20.6,73.6,62.6
161,55.3,56.7,36.8,75.1,51.1,164.7,59.7,21.3,65.2,72.1
162,46.9,41.5,38.5,56.4,51.6,135.3,46.9,21.5,57.4,76.9
163,59.6,53.0,34.4,68.7,51.5,168.7,51.1,22.2,53.9,77.5
164,52.9,43.8,38.2,74.0,46.6,180.6,67.1,19.3,65.1,65.5
165,47.0,59.9,37.5,54.5,57.9,169.8,55.1,19.0,71.5,62.1
166,44.7,47.0,35.4,55.2,53.9,154.3,68.5,22.5,61.6,68.2
167,55.5,65.0,32.9,62.7,67.5,161.8,63.8,19.8,65.3,73.7
168,52.8,51.4,32.1,58.0,50.9,157.0,67.5,21.9,62.2,59.9
169,55.7,52.9,33.9,75.3,53.4,147.6,63.3,20.9,74.5,61.4
170,61.8,61.8,37.1,55.4,67.5,168.3,72.6,20.1,68.6,72.6
171,50.0,63.2,34.0,66.3,66.9,170.5,90.5,19.5,67.9,52.3
172,52.0,63.0,34.9,43.4,58.4,171.2,65.2,17.6,68.8,66.7
173,57.9,61.2,34.8,57.2,48.8,142.5,63.0,18.4,66.7,60.7
174,54.0,58.0,31.3,49.8,55.5,141.0,77.8,18.0,68.3,69.5
175,53.3,57.7,30.4,63.9,60.1,159.4,71.5,17.3,70.4,54.4
176,51.1,86.9,39.1,55.6,69.3,176.3,63.1,17.0,75.2,62.0
177,62.1,44.6,34.5,55.7,82.9,143.2,59.7,15.3,82.9,58.5
178,50.5,56.0,32.5,53.3,60.2,157.9,74.7,16.7,73.3,71.2
179,50.3,54.1,34.1,78.8,60.0,154.2,59.7,17.6,74.4,68.9
180,44.0,56.8,33.1,49.1,57.0,155.9,61.4,16.9,73.5,66.6
181,52.0,62.2,35.2,44.2,68.4,130.7,79.5,16.1,71.1,73.6
182,49.6,49.5,36.1,65.0,66.2,134.0,75.1,15.9,76.3,60.6
183,47.3,45.8,33.2,60.5,66.9,140.9,62.5,15.7,69.8,59.5
184,47.2,48.7,37.2,53.0,66.9,139.4,62.7,15.3,73.3,68.4
185,46.8,61.8,36.3,45.6,70.7,138.0,70.4,16.0,70.9,60.9
186,59.4,59.2,30.8,44.8,59.4,111.0,77.8,16.1,74.2,68.6
187,58.3,66.4,31.1,44.8,52.9,118.6,63.2,14.9,78.7,57.2
188,46.3,53.5,34.5,39.6,52.3,121.4,56.9,15.5,72.5,65.2
189,45.7,63.6,31.7,39.2,64.5,130.4,61.1,15.3,66.8,61.3
190,46.9,48.2,35.2,57.6,57.0,94.0,51.7,14.8,73.5,62.9
191,50.8,50.0,35.4,58.4,55.5,122.3,57.0,14.9,71.1,61.1
192,51.1,58.5,32.0,37.5,64.1,132.2,51.8,14.4,63.0,68.3
193,54.2,47.2,33.7,54.9,68.2,143.8,54.1,14.6,64.8,82.4
194,49.9,61.7,40.5,45.1,58.9,116.3,50.6,16.3,75.0,64.3
195,57.6,50.9,38.2,57.9,74.4,170.1,66.6,15.6,65.6,71.6
196,53.4,43.5,35.4,53.1,55.2,145.1,54.4,15.1,64.6,57.2
197,55.4,50.7,33.6,67.0,62.7,122.5,67.8,15.5,65.0,55.2
198,53.7,50.9,39.5,43.0,45.2,141.3,71.7,15.5,70.9,70.8
199,49.1,58.1,34.3,55.5,64.2,150.4,72.7,15.0,68.0,62.2
200,43.7,60.1,35.8,47.8,45.0,183.7,79.4,14.2,80.6,61.9
201,58.2,53.8,34.0,49.9,51.9,158.7,60.6,14.7,62.6,64.7
202,63.0,42.7,34.9,62.4,47.6,178.4,64.0,14.6,64.8,61.7
203,55.9,67.9,40.1,45.5,62.1,197.1,63.5,14.1,63.6,64.7
204,51.7,55.8,33.4,52.1,46.2,192.3,71.9,14.1,70.7,68.3
205,60.8,44.0,35.1,59.3,47.9,172.1,59.3,14.3,79.0,68.8
206,51.3,60.3,35.6,41.4,56.4,186.8,61.6,13.8,63.0,76.5
207,56.8,44.9,33.6,55.2,37.0,168.1,54.0,13.8,80.0,68.7
208,55.8,63.7,36.6,58.2,43.3,194.7,73.2,12.7,77.8,70.4
209,52.4,52.8,41.4,48.1,47.0,179.6,60.2,13.9,93.0,73.4
210,53.6,46.9,40.7,70.4,42.6,190.7,55.8,12.6,81.8,66.4
211,55.3,44.8,37.6,74.8,35.8,189.4,56.8,13.3,90.4,68.5
212,64.7,57.5,33.7,45.8,47.8,196.4,67.4,12.0,83.2,75.6
213,64.8,44.1,37.4,73.8,39.3,173.4,60.0,12.6,87.2,56.0
214,78.7,40.6,37.5,64.1,35.7,175.7,57.1,12.5,94.0,57.7
215,64.1,43.4,34.7,53.6,42.1,169.5,66.8,12.4,84.8,72.7
216,84.8,41.2,37.5,49.9,40.4,177.0,73.2,13.0,81.8,69.2
217,55.2,44.3,38.3,54.4,43.0,178.5,62.1,13.5,83.0,65.6
218,74.0,34.4,38.8,51.3,45.3,182.8,53.5,12.7,70.7,71.1
219,58.8,41.4,34.8,53.1,52.3,180.3,53.9,13.1,78.8,73.6
220,84.0,52.7,35.0,49.8,47.4,185.0,56.3,13.4,71.3,66.2
221,79.4,42.6,40.2,41.9,38.5,170.8,68.9,13.2,73.1,56.7
222,67.6,40.2,35.2,48.6,32.2,186.7,75.3,12.7,65.3,57.6
223,74.3,36.6,39.0,69.7,35.4,176.9,83.4,12.2,69.4,66.5
224,82.3,43.1,36.7,46.5,43.1,160.5,65.5,11.7,82.7,57.6
225,59.3,36.5,41.0,69.8,47.2,178.2,75.5,10.8,64.4,70.9
226,100.8,47.6,42.6,54.0,49.4,157.6,72.6,10.8,68.5,61.9
227,60.3,44.0,37.9,54.0,41.9,143.2,69.4,10.8,70.9,74.8
228,77.1,41.5,43.2,55.4,35.9,138.9,63.5,11.1,58.9,69.3
229,111.7,43.1,43.5,51.9,39.8,126.3,80.5,10.6,64.3,59.4
230,106.3,39.8,41.9,45.1,47.2,153.8,63.7,11.5,63.9,61.3
231,75.0,43.1,43.4,54.8,43.6,127.0,59.8,11.0,65.9,68.6
232,58.7,38.9,44.9,72.8,35.7,159.8,60.0,10.6,63.8,64.6
233,86.0,42.7,39.0,60.5,38.2,148.9,79.8,10.4,69.2,82.5
234,88.8,39.7,45.6,82.9,45.7,127.7,53.2,10.0,65.9,75.2
235,78.1,48.3,35.0,65.8,45.3,126.2,74.1,10.4,63.5,58.9
236,75.7,42.2,39.4,44.4,47.0,114.7,60.9,10.0,60.3,74.3
237,83.5,37.2,35.8,65.2,53.6,117.1,64.8,9.7,73.8,70.7
238,70.0,44.6,42.9,51.8,38.4,126.8,72.0,10.2,63.4,72.5
239,72.5,40.2,38.1,92.2,41.0,126.8,56.3,9.7,57.5,63.7
240,53.8,42.6,40.5,59.4,34.1,116.4,62.2,10.0,68.6,70.1
241,68.9,37.4,42.7,54.1,45.8,118.2,58.6,9.7,72.5,65.2
242,65.5,40.6,47.5,47.5,34.5,118.4,79.4,9.2,61.1,69.4
243,72.5,48.7,48.1,64.6,48.0,127.5,80.7,9.3,55.8,66.7
244,80.5,37.8,41.6,54.6,45.2,101.4,71.0,9.6,55.7,76.9
245,82.6,42.0,44.7,79.5,43.4,136.5,60.8,9.8,67.2,56.5
246,86.4,47.7,42.9,67.0,61.4,110.5,63.2,9.5,57.6,63.8
247,72.1,51.5,41.0,88.8,44.4,117.0,71.9,9.2,64.8,86.9
248,71.8,38.1,40.2,60.0,41.0,98.1,68.6,9.6,57.5,67.3
249,89.8,52.5,41.8,54.5,47.1,110.0,61.2,8.8,55.3,64.6
250,76.9,56.9,36.9,55.5,46.2,110.9,66.3,9.3,63.4,62.1
251,93.1,41.8,39.9,72.1,45.8,99.7,83.3,9.2,56.7,62.1
252,84.8,42.0,41.6,82.5,39.5,115.6,66.1,9.4,61.7,62.6
253,92.9,45.4,39.1,67.8,49.9,88.0,76.8,9.6,56.5,65.4
254,81.3,48.4,38.5,56.3,51.1,119.7,63.7,9.0,57.0,66.9
255,86.5,54.7,39.8,59.0,48.2,124.8,67.6,9.1,53.9,67.3
256,81.9,55.4,33.1,64.2,44.1,84.2,76.9,9.2,54.1,63.9
257,88.8,58.9,36.7,54.5,45.6,131.0,66.7,9.5,57.5,68.9
258,86.6,45.6,41.9,60.4,38.5,111.9,68.8,9.2,59.3,53.8
259,82.8,62.7,41.6,54.6,47.2,104.9,86.9,9.3,49.0,50.7
260,100.1,47.8,35.9,67.5,46.2,94.9,78.3,9.5,44.6,64.5
261,82.9,51.6,42.3,71.0,50.7,106.9,75.1,9.7,56.3,57.5
262,79.1,52.1,39.4,54.4,50.1,94.8,84.2,9.7,55.1,56.4
263,85.8,63.4,36.2,72.2,41.3,113.4,78.2,9.7,53.8,54.4
264,92.7,54.2,42.5,52.3,45.4,93.0,69.7,9.4,50.7,63.4
265,82.1,64.5,39.3,72.9,51.6,91.7,87.4,9.4,50.5,68.3
266,75.4,65.8,40.9,87.9,50.8,102.5,73.8,9.5,56.0,66.8
267,82.5,52.3,35.4,74.8,54.4,84.3,73.6,9.5,57.0,55.7
268,74.3,60.7,38.4,60.4,43.6,91.1,86.2,9.5,47.5,65.9
269,70.4,76.0,46.8,59.1,45.1,91.8,78.3,8.9,70.4,59.5
270,107.5,56.7,43.9,66.7,53.7,101.4,77.1,9.4,50.6,61.0
271,78.9,56.3,40.8,61.4,46.1,96.0,73.5,9.3,54.5,51.2
272,100.3,56.3,41.7,55.2,39.6,96.7,102.2,9.4,61.4,68.3
273,84.8,62.3,39.3,57.2,41.3,103.2,73.7,9.7,61.1,61.4
274,88.1,79.2,43.7,69.6,42.5,86.6,97.5,9.6,55.5,60.7
275,101.2,85.4,41.6,66.1,42.5,86.8,84.7,8.9,54.6,68.1
276,83.9,57.0,45.1,53.0,44.6,85.3,68.5,9.4,62.4,62.8
277,109.9,58.4,43.7,72.6,41.9,88.2,82.2,9.5,63.3,76.2
278,58.2,71.7,50.7,92.4,51.1,76.5,70.5,8.8,59.7,54.5
279,69.2,60.8,43.1,56.8,41.4,75.2,72.0,9.2,70.2,60.6
280,107.7,66.8,42.1,92.4,38.6,78.9,69.1,9.4,62.2,65.8
281,83.8,73.2,38.5,55.8,45.2,101.2,72.6,9.5,62.1,63.2
282,70.9,65.1,50.4,64.1,51.6,77.0,62.2,9.5,62.4,62.2
283,74.2,62.6,44.0,56.6,45.0,77.7,57.6,9.3,54.4,62.2
284,127.8,71.2,46.3,67.0,49.0,71.5,57.6,9.4,64.4,63.7
285,96.4,66.5,45.1,83.1,47.0,69.9,57.2,9.6,57.9,62.1
286,114.3,58.6,43.8,76.7,54.5,65.1,62.1,9.8,59.6,60.2
287,94.3,67.3,48.6,99.9,46.8,74.3,66.6,9.8,55.0,59.2
288,105.4,50.0,49.4,68.9,51.9,88.1,65.4,9.4,56.7,64.0
289,104.1,60.1,49.5,115.2,62.6,78.7,67.8,9.5,64.8,64.7
290,122.2,56.3,45.3,72.8,45.4,63.0,51.8,9.7,53.8,67.7
291,97.5,74.5,45.4,96.8,56.7,62.7,84.4,9.1,61.6,55.8
292,118.3,56.7,51.2,77.7,59.2,88.6,56.7,9.6,56.8,62.8
293,94.0,48.3,47.2,75.5,43.4,75.9,73.0,9.3,56.0,56.1
294,96.6,55.6,51.1,66.8,50.8,67.5,58.7,9.3,62.0,65.5
295,92.3,57.4,50.9,78.3,53.3,75.7,60.5,9.7,66.2,66.0
296,89.2,73.7,51.0,69.2,45.2,63.5,57.8,9.7,60.6,63.3
297,104.8,65.6,47.6,81.0,53.3,76.8,68.4,9.3,61.3,58.3
298,115.4,53.2,41.5,77.2,45.0,68.7,66.1,8.9,66.8,69.1
299,104.5,60.4,45.6,86.2,51.9,77.5,59.3,9.4,59.7,75.4
300,116.1,58.7,46.6,87.2,44.9,69.0,60.8,9.5,58.6,61.2
301,124.4,67.9,51.8,105.1,52.3,70.4,70.0,9.9,65.4,62.1
302,91.7,64.3,55.2,108.6,55.4,81.4,81.8,9.3,67.0,71.2
303,84.2,64.3,42.6,89.6,48.4,78.4,71.9,9.5,67.4,73.8
304,113.6,54.8,51.2,113.9,52.2,73.2,65.8,9.3,65.0,70.8
305,109.2,59.7,42.1,104.2,66.0,63.1,83.9,9.5,60.1,64.5
306,91.4,57.9,47.2,122.3,71.4,72.6,97.7,9.2,58.8,68.9
307,110.5,74.0,44.6,133.8,70.3,72.8,80.7,9.4,73.2,77.4
308,86.1,71.8,51.0,128.4,67.9,71.6,80.0,9.6,58.5,64.1
309,138.6,57.6,48.9,133.9,59.7,65.2,118.8,9.6,69.3,65.3
310,91.6,62.9,47.1,134.8,66.3,70.3,104.2,9.8,78.8,66.2
311,103.5,96.1,47.0,129.1,56.1,81.2,88.9,9.3,67.5,86.0
312,98.5,63.4,48.6,139.4,84.1,82.1,99.6,9.9,80.8,70.5
313,100.8,64.9,46.1,136.2,52.9,89.2,97.8,9.2,67.4,65.6
314,92.2,55.8,45.2,129.2,71.2,85.3,85.1,9.1,81.3,63.4
315,81.6,61.5,47.1,138.1,69.8,79.4,114.7,9.0,67.9,65.6
316,95.2,59.6,46.9,130.2,70.3,102.3,82.0,9.6,77.1,65.2
317,91.8,57.4,53.7,135.1,60.6,81.7,74.9,9.7,85.6,57.9
318,85.6,52.0,45.6,136.5,84.5,69.7,84.0,9.4,81.7,55.7
319,99.6,53.9,45.8,137.8,62.8,107.9,77.8,9.6,86.3,71.5
320,72.8,52.4,41.2,126.9,70.5,88.5,95.7,9.5,75.8,55.0
321,103.5,54.9,49.0,127.5,80.7,84.9,93.0,8.8,83.8,69.1
322,89.9,58.3,53.9,139.1,63.1,91.1,95.8,9.3,90.1,66.0
323,95.3,56.7,50.9,142.2,67.4,72.1,104.5,9.3,81.7,58.5
324,105.4,52.6,46.2,137.6,56.1,95.2,95.9,9.4,86.7,66.5
325,98.4,57.2,50.6,135.2,56.1,123.4,109.2,9.3,87.1,71.8
326,95.0,59.7,43.1,130.7,66.7,102.3,126.3,9.3,83.4,61.1
327,87.6,50.6,49.8,124.0,62.4,84.6,135.5,9.6,80.4,58.1
328,97.6,55.4,51.6,123.6,65.2,80.9,142.7,9.5,87.9,60.3
329,89.4,52.4,50.4,123.9,64.9,101.9,154.2,9.7,84.9,65.4
